song,shift,bar,beat,pitch,midi,vowel,fR1_source,seconds,fR1_band,turning_pitch,semitones_from_turning,passaggio,semitones_to_primo,semitones_to_secondo,fR1_rung,fR2_rung,held,approach,approach_semitones,after_rest,phrase_index,phrase_position,highest_of_phrase,p1a_near,p1a_fires,p1a_clauses
Sunless 05,0,6,2.5,G#3,56,ɪ,Mitton measured,0.278,close,G3,0.96,inside,0,-5,none,none,short,repeated,0,no,2,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,6,3,G#3,56,ʌ,Mitton measured,0.556,open,D#4,-6.83,inside,0,-5,3,none,short,repeated,0,no,2,middle,no,no,no,
Sunless 05,0,6,4,G#3,56,i,Mitton measured,0.556,close,D3,5.86,inside,0,-5,none,8,short,repeated,0,no,2,middle,no,no,no,fR2 rung
Sunless 05,0,7,1,A3,57,o,Mitton measured,1.111,open,B3,-1.83,inside,1,-4,none,none,short,step,1,no,2,middle,yes,no,no,highest of phrase
Sunless 05,0,7,3,F#3,54,ʌ,Mitton measured,0.556,open,D#4,-8.83,below primo,-2,-7,none,none,short,leap-down,-3,no,2,last,no,no,no,
Sunless 05,0,7,4.5,C#3,49,i,Mitton measured,0.278,open,D3,-1.14,below primo,-7,-12,none,none,short,leap-down,-5,yes,3,first,no,no,no,
Sunless 05,0,8,1,E#3,53,ɑ,Mitton measured,0.833,open,D#4,-9.85,below primo,-3,-8,none,none,short,leap-up,4,no,3,middle,no,no,no,
Sunless 05,0,8,2.5,G#3,56,u,Mitton measured,0.278,close,F3,3.16,inside,0,-5,none,none,short,leap-up,3,no,3,middle,no,no,no,
Sunless 05,0,8,3,G3,55,ɪ,Mitton measured,0.417,open,G3,-0.04,below primo,-1,-6,none,8,short,step,-1,no,3,middle,no,no,no,fR2 rung
Sunless 05,0,8,3.75,G3,55,ɑ,Mitton measured,0.139,open,D#4,-7.85,below primo,-1,-6,none,none,short,repeated,0,no,3,middle,no,no,no,
Sunless 05,0,8,4,E3,52,i,Mitton measured,0.278,close,D3,1.86,below primo,-4,-9,none,none,short,leap-down,-3,no,3,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,8,4.5,A3,57,u,Mitton measured,0.278,close,F3,4.16,inside,1,-4,none,none,short,leap-up,5,no,3,middle,no,no,no,
Sunless 05,0,9,1,B3,59,ɨ,Mitton measured,0.417,close,G#3,3.48,inside,3,-2,none,none,short,step,2,no,3,middle,no,no,no,
Sunless 05,0,9,1.75,G#3,56,ʌ,Mitton measured,0.139,open,D#4,-6.83,inside,0,-5,3,none,short,leap-down,-3,no,3,middle,no,no,no,
Sunless 05,0,9,2,A3,57,i,Mitton measured,0.278,close,D3,6.86,inside,1,-4,none,none,short,step,1,no,3,middle,no,no,no,
Sunless 05,0,9,2.5,B3,59,ɑ,Mitton measured,0.278,open,D#4,-3.85,inside,3,-2,none,4,short,step,2,no,3,middle,no,no,no,fR2 rung
Sunless 05,0,9,3,C#4,61,o,Mitton measured,0.556,close,B3,2.17,inside,5,0,none,3,short,step,2,no,3,middle,yes,yes,yes,highest of phrase; fR2 rung
Sunless 05,0,9,4,A3,57,ʌ,Mitton measured,0.185,open,D#4,-5.83,inside,1,-4,none,none,short,leap-down,-4,no,3,last,no,no,no,
Sunless 05,0,9,4.667,A3,57,ɑ,Mitton measured,0.185,open,D#4,-5.85,inside,1,-4,none,none,short,repeated,0,yes,4,first,no,no,no,
Sunless 05,0,10,1,G#3,56,e,Mitton measured,0.556,close,G3,1.49,inside,0,-5,none,none,short,step,-1,no,4,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,10,2,B3,59,ɑ,Mitton measured,0.556,open,D#4,-3.85,inside,3,-2,none,4,short,leap-up,3,no,4,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 05,0,10,3,A3,57,u,Mitton measured,0.417,close,F3,4.16,inside,1,-4,none,none,short,step,-2,no,4,middle,no,no,no,
Sunless 05,0,10,3.75,A3,57,i,Mitton measured,0.139,close,D3,6.86,inside,1,-4,none,none,short,repeated,0,no,4,middle,no,no,no,
Sunless 05,0,10,4,E3,52,ɪ,Mitton measured,0.278,open,G3,-3.04,below primo,-4,-9,none,none,short,leap-down,-5,no,4,middle,no,no,no,
Sunless 05,0,10,4.5,C#3,49,ɑ,Mitton measured,0.278,open,D#4,-13.85,below primo,-7,-12,none,none,short,leap-down,-3,no,4,middle,no,no,no,
Sunless 05,0,11,1,G#3,56,ɑ,Mitton measured,0.556,open,D#4,-6.85,inside,0,-5,3,5,short,leap-up,7,no,4,middle,no,no,no,fR2 rung
Sunless 05,0,11,2,G#3,56,ɑ,Mitton measured,0.278,open,D#4,-6.85,inside,0,-5,3,5,short,tie,0,no,4,last,no,no,no,fR2 rung
Sunless 05,0,11,4.5,C#4,61,ɑ,Mitton measured,0.278,open,D#4,-1.85,inside,5,0,none,none,short,leap-up,5,yes,5,first,no,yes,no,
Sunless 05,0,12,1,D4,62,o,Mitton measured,0.278,close,B3,3.17,above secondo,6,1,none,none,short,step,1,no,5,middle,yes,yes,yes,highest of phrase
Sunless 05,0,12,1.5,F#3,54,i,Mitton measured,0.278,close,D3,3.86,below primo,-2,-7,none,none,short,leap-down,-8,no,5,middle,no,no,no,
Sunless 05,0,12,2,E#3,53,ʌ,Mitton measured,0.278,open,D#4,-9.83,below primo,-3,-8,none,none,short,step,-1,no,5,middle,no,no,no,
Sunless 05,0,12,2.5,F#3,54,ɑ,Mitton measured,0.278,open,D#4,-8.85,below primo,-2,-7,none,none,short,step,1,no,5,middle,no,no,no,
Sunless 05,0,12,3,B3,59,ɑ,Mitton measured,0.556,open,D#4,-3.85,inside,3,-2,none,4,short,leap-up,5,no,5,last,no,no,no,fR2 rung
Sunless 05,0,12,4.5,C#4,61,i,Mitton measured,0.278,close,D3,10.86,inside,5,0,none,6,short,step,2,yes,6,first,no,yes,yes,fR2 rung
Sunless 05,0,13,1,D3,50,ɛ,Mitton measured,0.278,open,D4,-11.69,below primo,-6,-11,4,none,short,leap-down,-11,no,6,middle,no,no,no,
Sunless 05,0,13,1.5,C#3,49,i,Mitton measured,0.278,open,D3,-1.14,below primo,-7,-12,none,none,short,step,-1,no,6,middle,no,no,no,
Sunless 05,0,13,2,E3,52,ɨ,Mitton measured,0.278,open,G#3,-3.52,below primo,-4,-9,none,none,short,leap-up,3,no,6,middle,no,no,no,
Sunless 05,0,13,2.5,D3,50,ɪ,Mitton measured,0.278,open,G3,-5.04,below primo,-6,-11,none,none,short,step,-2,no,6,middle,no,no,no,
Sunless 05,0,13,3,B3,59,u,Mitton measured,0.556,close,F3,6.16,inside,3,-2,none,none,short,leap-up,9,no,6,middle,no,no,no,
Sunless 05,0,13,4,F#3,54,ɨ,Mitton measured,0.278,open,G#3,-1.52,below primo,-2,-7,none,6,short,leap-down,-5,no,6,middle,no,no,no,fR2 rung
Sunless 05,0,13,4.5,F#3,54,ɪ,Mitton measured,0.278,open,G3,-1.04,below primo,-2,-7,none,none,short,repeated,0,no,6,middle,no,no,no,
Sunless 05,0,14,1,G3,55,u,Mitton measured,0.278,close,F3,2.16,below primo,-1,-6,none,4,short,step,1,no,6,middle,no,no,no,fR2 rung
Sunless 05,0,14,1.5,F#3,54,none resolved,not assessed,0.278,not assessed,not assessed,not assessed,below primo,-2,-7,not assessed,not assessed,short,step,-1,no,6,middle,no,no,no,
Sunless 05,0,14,2,E#3,53,ɑ,Mitton measured,0.278,open,D#4,-9.85,below primo,-3,-8,none,none,short,step,-1,no,6,middle,no,no,no,
Sunless 05,0,14,2.5,F#3,54,ɑ,Mitton measured,0.278,open,D#4,-8.85,below primo,-2,-7,none,none,short,step,1,no,6,middle,no,no,no,
Sunless 05,0,14,3,B3,59,o,Mitton measured,0.833,close,B3,0.17,inside,3,-2,none,none,short,leap-up,5,no,6,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,14,4.5,C#4,61,ɪ,Mitton measured,0.278,close,G3,5.96,inside,5,0,none,none,short,step,2,no,6,middle,no,yes,no,
Sunless 05,0,15,1,D4,62,o,Mitton measured,0.278,close,B3,3.17,above secondo,6,1,none,none,short,step,1,no,6,middle,yes,yes,yes,highest of phrase
Sunless 05,0,15,1.5,G#3,56,ɨ,Mitton measured,0.278,close,G#3,0.48,inside,0,-5,none,none,short,leap-down,-6,no,6,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,15,2,G3,55,i,Mitton measured,0.278,close,D3,4.86,below primo,-1,-6,none,none,short,step,-1,no,6,middle,no,no,no,
Sunless 05,0,15,2.5,B3,59,u,Mitton measured,0.278,close,F3,6.16,inside,3,-2,none,none,short,leap-up,4,no,6,middle,no,no,no,
Sunless 05,0,15,3,C#4,61,u,Mitton measured,0.556,close,F3,8.16,inside,5,0,none,none,short,step,2,no,6,middle,no,yes,no,
Sunless 05,0,15,4,A#3,58,ɨ,Mitton measured,0.278,close,G#3,2.48,inside,2,-3,none,none,short,leap-down,-3,no,6,middle,no,no,no,
Sunless 05,0,15,4.5,F#3,54,i,Mitton measured,0.278,close,D3,3.86,below primo,-2,-7,none,none,short,leap-down,-4,no,6,middle,no,no,no,
Sunless 05,0,16,1,G3,55,o,Mitton measured,0.833,open,B3,-3.83,below primo,-1,-6,none,none,short,step,1,no,6,middle,no,no,no,
Sunless 05,0,16,2.5,G3,55,ɪ,Mitton measured,0.278,open,G3,-0.04,below primo,-1,-6,none,8,short,repeated,0,no,6,middle,no,no,no,fR2 rung
Sunless 05,0,16,3,Bb3,58,i,Mitton measured,0.556,close,D3,7.86,inside,2,-3,none,none,short,leap-up,3,no,6,middle,no,no,no,
Sunless 05,0,16,4,C#4,61,ɑ,Mitton measured,0.556,open,D#4,-1.85,inside,5,0,none,none,short,leap-up,3,no,6,middle,no,yes,no,
Sunless 05,0,17,1,A3,57,ɛ,Mitton measured,0.556,open,D4,-4.69,inside,1,-4,none,6,short,leap-down,-4,no,6,last,no,no,no,fR2 rung
Sunless 05,0,17,4,A3,57,o,Mitton measured,0.556,open,B3,-1.83,inside,1,-4,none,none,short,repeated,0,yes,7,first,no,no,no,
Sunless 05,0,18,1,B3,59,ɑ,Mitton measured,0.833,open,D#4,-3.85,inside,3,-2,none,4,short,step,2,no,7,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 05,0,18,2.5,F#3,54,o,Mitton measured,0.278,open,B3,-4.83,below primo,-2,-7,none,none,short,leap-down,-5,no,7,middle,no,no,no,
Sunless 05,0,18,3,F#3,54,ʌ,Mitton measured,0.556,open,D#4,-8.83,below primo,-2,-7,none,none,short,repeated,0,no,7,middle,no,no,no,
Sunless 05,0,18,4,G3,55,ɑ,Mitton measured,0.556,open,D#4,-7.85,below primo,-1,-6,none,none,short,step,1,no,7,middle,no,no,no,
Sunless 05,0,19,1,B3,59,i,Mitton measured,0.556,close,D3,8.86,inside,3,-2,none,7,short,leap-up,4,no,7,last,yes,no,no,highest of phrase; fR2 rung
Sunless 05,0,19,4,A3,57,ɑ,Mitton measured,0.556,open,D#4,-5.85,inside,1,-4,none,none,short,step,-2,yes,8,first,no,no,no,
Sunless 05,0,20,1,Bb3,58,o,Mitton measured,0.278,open,B3,-0.83,inside,2,-3,none,none,short,step,1,no,8,middle,no,no,no,
Sunless 05,0,20,1.5,A3,57,o,Mitton measured,0.556,open,B3,-1.83,inside,1,-4,none,none,short,step,-1,no,8,middle,no,no,no,
Sunless 05,0,20,2.5,D3,50,ɑ,Mitton measured,0.278,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-7,no,8,middle,no,no,no,fR2 rung
Sunless 05,0,20,3,D3,50,e,Mitton measured,0.417,open,G3,-4.51,below primo,-6,-11,none,none,short,repeated,0,no,8,middle,no,no,no,
Sunless 05,0,20,3.75,C#3,49,ɑ,Mitton measured,0.139,open,D#4,-13.85,below primo,-7,-12,none,none,short,step,-1,no,8,middle,no,no,no,
Sunless 05,0,20,4,C#3,49,ɨ,Mitton measured,0.278,open,G#3,-6.52,below primo,-7,-12,3,8,short,repeated,0,no,8,middle,no,no,no,fR2 rung
Sunless 05,0,20,4.5,C#4,61,ɑ,Mitton measured,0.278,open,D#4,-1.85,inside,5,0,none,none,short,leap-up,12,no,8,middle,no,yes,no,
Sunless 05,0,21,1,D4,62,o,Mitton measured,0.278,close,B3,3.17,above secondo,6,1,none,none,short,step,1,no,8,middle,yes,yes,yes,highest of phrase
Sunless 05,0,21,1.5,A3,57,u,Mitton measured,0.278,close,F3,4.16,inside,1,-4,none,none,short,leap-down,-5,no,8,middle,no,no,no,
Sunless 05,0,21,2,A3,57,ɪ,Mitton measured,0.278,close,G3,1.96,inside,1,-4,none,none,short,repeated,0,no,8,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,21,2.5,A3,57,ɨ,Mitton measured,0.278,close,G#3,1.48,inside,1,-4,none,5,short,repeated,0,no,8,middle,no,no,no,turning pitch 0 to 2 st below; fR2 rung
Sunless 05,0,21,3,G3,55,ɨ,Mitton measured,0.556,open,G#3,-0.52,below primo,-1,-6,none,none,short,step,-2,no,8,last,no,no,no,
Sunless 05,0,22,1,A3,57,i,Mitton measured,0.556,close,D3,6.86,inside,1,-4,none,none,short,step,2,yes,9,first,yes,no,no,highest of phrase
Sunless 05,0,22,2,F#3,54,o,Mitton measured,0.278,open,B3,-4.83,below primo,-2,-7,none,none,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 05,0,22,2.5,D3,50,ɑ,Mitton measured,0.278,open,D#4,-12.85,below primo,-6,-11,none,7,short,leap-down,-4,no,9,middle,no,no,no,fR2 rung
Sunless 05,0,22,3,G#3,56,e,Mitton measured,0.417,close,G3,1.49,inside,0,-5,none,none,short,leap-up,6,no,9,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,22,3.75,F3,53,i,Mitton measured,0.139,close,D3,2.86,below primo,-3,-8,none,none,short,leap-down,-3,no,9,middle,no,no,no,
Sunless 05,0,22,4,F3,53,ɑ,Mitton measured,0.278,open,D#4,-9.85,below primo,-3,-8,none,none,short,repeated,0,no,9,last,no,no,no,
Sunless 05,0,23,2,A3,57,i,Mitton measured,0.556,close,D3,6.86,inside,1,-4,none,none,short,leap-up,4,yes,10,first,no,no,no,
Sunless 05,0,23,3,D4,62,o,Mitton measured,0.556,close,B3,3.17,above secondo,6,1,none,none,short,leap-up,5,no,10,middle,yes,yes,yes,highest of phrase
Sunless 05,0,23,4,C4,60,o,Mitton measured,0.278,close,B3,1.17,inside,4,-1,none,none,short,step,-2,no,10,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,0,23,4.5,Bb3,58,ɨ,Mitton measured,0.278,close,G#3,2.48,inside,2,-3,none,none,short,step,-2,no,10,last,no,no,no,
Sunless 05,0,24,4.5,D3,50,ɪ,Mitton measured,0.278,open,G3,-5.04,below primo,-6,-11,none,none,short,leap-down,-8,yes,11,first,no,no,no,
Sunless 05,0,25,1,A3,57,u,Mitton measured,0.833,close,F3,4.16,inside,1,-4,none,none,short,leap-up,7,no,11,middle,no,no,no,
Sunless 05,0,25,2.5,F3,53,none resolved,not assessed,0.278,not assessed,not assessed,not assessed,below primo,-3,-8,not assessed,not assessed,short,leap-down,-4,no,11,middle,no,no,no,
Sunless 05,0,25,3,G3,55,u,Mitton measured,0.417,close,F3,2.16,below primo,-1,-6,none,4,short,step,2,no,11,middle,no,no,no,fR2 rung
Sunless 05,0,25,3.75,E3,52,ɨ,Mitton measured,0.139,open,G#3,-3.52,below primo,-4,-9,none,none,short,leap-down,-3,no,11,middle,no,no,no,
Sunless 05,0,25,4,E3,52,ɛ,Mitton measured,0.278,open,D4,-9.69,below primo,-4,-9,none,8,short,repeated,0,no,11,middle,no,no,no,fR2 rung
Sunless 05,0,25,4.5,G3,55,ɪ,Mitton measured,0.278,open,G3,-0.04,below primo,-1,-6,none,8,short,leap-up,3,no,11,middle,no,no,no,fR2 rung
Sunless 05,0,26,1,A3,57,e,Mitton measured,0.278,close,G3,2.49,inside,1,-4,none,7,short,step,2,no,11,middle,no,no,no,fR2 rung
Sunless 05,0,26,1.5,F3,53,i,Mitton measured,0.278,close,D3,2.86,below primo,-3,-8,none,none,short,leap-down,-4,no,11,middle,no,no,no,
Sunless 05,0,26,2,G3,55,i,Mitton measured,0.278,close,D3,4.86,below primo,-1,-6,none,none,short,step,2,no,11,middle,no,no,no,
Sunless 05,0,26,2.5,A3,57,ɑ,Mitton measured,0.278,open,D#4,-5.85,inside,1,-4,none,none,short,step,2,no,11,middle,no,no,no,
Sunless 05,0,26,3,B3,59,ɑ,Mitton measured,0.556,open,D#4,-3.85,inside,3,-2,none,4,short,step,2,no,11,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 05,0,26,4,B3,59,ɑ,Mitton measured,0.278,open,D#4,-3.85,inside,3,-2,none,4,short,tie,0,no,11,last,yes,no,no,highest of phrase; fR2 rung
Sunless 05,0,27,1,F#3,54,o,Mitton measured,0.556,open,B3,-4.83,below primo,-2,-7,none,none,short,leap-down,-5,yes,12,first,no,no,no,
Sunless 05,0,27,2,E#3,53,ɛ,Mitton measured,0.278,open,D4,-8.69,below primo,-3,-8,none,none,short,step,-1,no,12,middle,no,no,no,
Sunless 05,0,27,2.5,F#3,54,ɑ,Mitton measured,0.278,open,D#4,-8.85,below primo,-2,-7,none,none,short,step,1,no,12,middle,no,no,no,
Sunless 05,0,27,3,C##3,50,a,Mitton measured,0.278,open,F4,-15.31,below primo,-6,-11,none,none,short,leap-down,-4,no,12,middle,no,no,no,
Sunless 05,0,27,3.5,D#3,51,ɪ,Mitton measured,0.278,open,G3,-4.04,below primo,-5,-10,none,none,short,step,1,no,12,middle,no,no,no,
Sunless 05,0,27,4,G#3,56,ɨ,Mitton measured,0.278,close,G#3,0.48,inside,0,-5,none,none,short,leap-up,5,no,12,middle,yes,no,no,highest of phrase; turning pitch 0 to 2 st below
Sunless 05,0,27,4.5,G#3,56,u,Mitton measured,0.278,close,F3,3.16,inside,0,-5,none,none,short,repeated,0,no,12,middle,yes,no,no,highest of phrase
Sunless 05,0,28,1,G#3,56,i,Mitton measured,0.278,close,D3,5.86,inside,0,-5,none,8,short,repeated,0,no,12,middle,yes,no,no,highest of phrase; fR2 rung
Sunless 05,0,28,1.5,E3,52,ʌ,Mitton measured,0.278,open,D#4,-10.83,below primo,-4,-9,none,7,short,leap-down,-4,no,12,middle,no,no,no,fR2 rung
Sunless 05,0,28,2,D#3,51,ʌ,Mitton measured,0.278,open,D#4,-11.83,below primo,-5,-10,4,none,short,step,-1,no,12,middle,no,no,no,
Sunless 05,0,28,2.5,C#3,49,i,Mitton measured,0.278,open,D3,-1.14,below primo,-7,-12,none,none,short,step,-2,no,12,middle,no,no,no,
Sunless 05,0,28,3,F#3,54,ɑ,Mitton measured,0.556,open,D#4,-8.85,below primo,-2,-7,none,none,short,leap-up,5,no,12,last,no,no,no,
Sunless 05,0,28,4.5,F#3,54,ɑ,Mitton measured,0.278,open,D#4,-8.85,below primo,-2,-7,none,none,short,repeated,0,yes,13,first,no,no,no,
Sunless 05,0,29,1,A3,57,u,Mitton measured,0.417,close,F3,4.16,inside,1,-4,none,none,short,leap-up,3,no,13,middle,no,no,no,
Sunless 05,0,29,1.75,A3,57,ɑ,Mitton measured,0.139,open,D#4,-5.85,inside,1,-4,none,none,short,repeated,0,no,13,middle,no,no,no,
Sunless 05,0,29,2,G#3,56,ɑ,Mitton measured,0.278,open,D#4,-6.85,inside,0,-5,3,5,short,step,-1,no,13,middle,no,no,no,fR2 rung
Sunless 05,0,29,2.5,A3,57,ɑ,Mitton measured,0.278,open,D#4,-5.85,inside,1,-4,none,none,short,step,1,no,13,middle,no,no,no,
Sunless 05,0,29,3,B3,59,o,Mitton measured,0.278,close,B3,0.17,inside,3,-2,none,none,short,step,2,no,13,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,29,3.5,G#3,56,u,Mitton measured,0.278,close,F3,3.16,inside,0,-5,none,none,short,leap-down,-3,no,13,middle,no,no,no,
Sunless 05,0,29,4,C#4,61,ɨ,Mitton measured,0.556,close,G#3,5.48,inside,5,0,none,4,short,leap-up,5,no,13,last,yes,yes,yes,highest of phrase; fR2 rung
Sunless 05,0,30,1.5,C#4,61,ɨ,Mitton measured,0.278,close,G#3,5.48,inside,5,0,none,4,short,repeated,0,yes,14,first,no,yes,yes,fR2 rung
Sunless 05,0,30,2,B#3,60,ɨ,Mitton measured,0.278,close,G#3,4.48,inside,4,-1,none,none,short,step,-1,no,14,middle,no,yes,no,
Sunless 05,0,30,2.5,G##3,57,ɪ,Mitton measured,0.278,close,G3,1.96,inside,1,-4,none,none,short,leap-down,-3,no,14,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,30,3,A#3,58,o,Mitton measured,0.556,open,B3,-0.83,inside,2,-3,none,none,short,step,1,no,14,middle,no,no,no,
Sunless 05,0,30,4,F#3,54,ɨ,Mitton measured,0.278,open,G#3,-1.52,below primo,-2,-7,none,6,short,leap-down,-4,no,14,middle,no,no,no,fR2 rung
Sunless 05,0,30,4.5,C#4,61,o,Mitton measured,0.278,close,B3,2.17,inside,5,0,none,3,short,leap-up,7,no,14,middle,no,yes,yes,fR2 rung
Sunless 05,0,31,1,D4,62,i,Mitton measured,0.278,crossing,D3,11.86,above secondo,6,1,none,none,short,step,1,no,14,middle,yes,yes,yes,highest of phrase; crossing
Sunless 05,0,31,1.5,F#3,54,ɨ,Mitton measured,0.278,open,G#3,-1.52,below primo,-2,-7,none,6,short,leap-down,-8,no,14,middle,no,no,no,fR2 rung
Sunless 05,0,31,2,E#3,53,o,Mitton measured,0.278,open,B3,-5.83,below primo,-3,-8,none,none,short,step,-1,no,14,middle,no,no,no,
Sunless 05,0,31,2.5,F#3,54,ɨ,Mitton measured,0.278,open,G#3,-1.52,below primo,-2,-7,none,6,short,step,1,no,14,middle,no,no,no,fR2 rung
Sunless 05,0,31,3,B3,59,ɑ,Mitton measured,0.556,open,D#4,-3.85,inside,3,-2,none,4,short,leap-up,5,no,14,last,no,no,no,fR2 rung
Sunless 05,0,31,4.5,C#4,61,ɑ,Mitton measured,0.278,open,D#4,-1.85,inside,5,0,none,none,short,step,2,yes,15,first,no,yes,no,
Sunless 05,0,32,1,D3,50,ɨ,Mitton measured,0.278,open,G#3,-5.52,below primo,-6,-11,none,none,short,leap-down,-11,no,15,middle,no,no,no,
Sunless 05,0,32,1.5,C#3,49,ɪ,Mitton measured,0.278,open,G3,-6.04,below primo,-7,-12,none,none,short,step,-1,no,15,middle,no,no,no,
Sunless 05,0,32,2,E3,52,o,Mitton measured,0.278,open,B3,-6.83,below primo,-4,-9,3,5,short,leap-up,3,no,15,middle,no,no,no,fR2 rung
Sunless 05,0,32,2.5,D3,50,u,Mitton measured,0.278,open,F3,-2.84,below primo,-6,-11,none,none,short,step,-2,no,15,middle,no,no,no,
Sunless 05,0,32,3,B3,59,o,Mitton measured,0.556,close,B3,0.17,inside,3,-2,none,none,short,leap-up,9,no,15,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,32,4,F#3,54,ɨ,Mitton measured,0.278,open,G#3,-1.52,below primo,-2,-7,none,6,short,leap-down,-5,no,15,middle,no,no,no,fR2 rung
Sunless 05,0,32,4.5,F#3,54,ɪ,Mitton measured,0.278,open,G3,-1.04,below primo,-2,-7,none,none,short,repeated,0,no,15,middle,no,no,no,
Sunless 05,0,33,1,G3,55,u,Mitton measured,0.278,close,F3,2.16,below primo,-1,-6,none,4,short,step,1,no,15,middle,no,no,no,fR2 rung
Sunless 05,0,33,1.5,F#3,54,ɪ,Mitton measured,0.278,open,G3,-1.04,below primo,-2,-7,none,none,short,step,-1,no,15,middle,no,no,no,
Sunless 05,0,33,2,E#3,53,ʌ,Mitton measured,0.278,open,D#4,-9.83,below primo,-3,-8,none,none,short,step,-1,no,15,middle,no,no,no,
Sunless 05,0,33,2.5,F#3,54,ɑ,Mitton measured,0.278,open,D#4,-8.85,below primo,-2,-7,none,none,short,step,1,no,15,middle,no,no,no,
Sunless 05,0,33,3,B3,59,o,Mitton measured,0.833,close,B3,0.17,inside,3,-2,none,none,short,leap-up,5,no,15,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,33,4.5,C#4,61,u,Mitton measured,0.278,close,F3,8.16,inside,5,0,none,none,short,step,2,no,15,middle,no,yes,no,
Sunless 05,0,34,1,D4,62,ɑ,Mitton measured,0.278,open,D#4,-0.85,above secondo,6,1,none,none,short,step,1,no,15,middle,yes,yes,yes,highest of phrase
Sunless 05,0,34,1.5,G#3,56,u,Mitton measured,0.278,close,F3,3.16,inside,0,-5,none,none,short,leap-down,-6,no,15,middle,no,no,no,
Sunless 05,0,34,2,G3,55,o,Mitton measured,0.278,open,B3,-3.83,below primo,-1,-6,none,none,short,step,-1,no,15,middle,no,no,no,
Sunless 05,0,34,2.5,B3,59,ɨ,Mitton measured,0.278,close,G#3,3.48,inside,3,-2,none,none,short,leap-up,4,no,15,middle,no,no,no,
Sunless 05,0,34,3,C#4,61,u,Mitton measured,0.278,close,F3,8.16,inside,5,0,none,none,short,step,2,no,15,last,no,yes,no,
Sunless 05,0,34,4,C#4,61,i,Mitton measured,0.556,close,D3,10.86,inside,5,0,none,6,short,repeated,0,yes,16,first,no,yes,yes,fR2 rung
Sunless 05,0,35,1,D4,62,ɨ,Mitton measured,0.556,close,G#3,6.48,above secondo,6,1,none,none,short,step,1,no,16,middle,yes,yes,yes,highest of phrase
Sunless 05,0,35,2,A3,57,ɨ,Mitton measured,0.556,close,G#3,1.48,inside,1,-4,none,5,short,leap-down,-5,no,16,middle,no,no,no,turning pitch 0 to 2 st below; fR2 rung
Sunless 05,0,35,3,Bb3,58,none resolved,not assessed,0.833,not assessed,not assessed,not assessed,inside,2,-3,not assessed,not assessed,short,step,1,no,16,middle,no,no,no,
Sunless 05,0,35,4.5,C4,60,ɑ,Mitton measured,0.278,open,D#4,-2.85,inside,4,-1,none,none,short,step,2,no,16,middle,no,yes,no,
Sunless 05,0,36,1,D4,62,i,Mitton measured,0.556,crossing,D3,11.86,above secondo,6,1,none,none,short,step,2,no,16,last,yes,yes,yes,highest of phrase; crossing
Sunless 05,0,36,3.5,D4,62,ɛ,Mitton measured,0.278,close,D4,0.31,above secondo,6,1,none,none,short,repeated,0,yes,17,first,yes,yes,yes,highest of phrase; turning pitch 0 to 2 st below
Sunless 05,0,36,4,C4,60,o,Mitton measured,0.278,close,B3,1.17,inside,4,-1,none,none,short,step,-2,no,17,middle,no,yes,yes,turning pitch 0 to 2 st below
Sunless 05,0,36,4.5,B3,59,o,Mitton measured,0.278,close,B3,0.17,inside,3,-2,none,none,short,step,-1,no,17,middle,no,no,no,turning pitch 0 to 2 st below
Sunless 05,0,37,1,C4,60,ɨ,Mitton measured,0.833,close,G#3,4.48,inside,4,-1,none,none,short,step,1,no,17,middle,no,yes,no,
Sunless 05,0,37,2.5,B3,59,i,Mitton measured,0.278,close,D3,8.86,inside,3,-2,none,7,short,step,-1,no,17,middle,no,no,no,fR2 rung
Sunless 05,0,37,3,A3,57,u,Mitton measured,0.556,close,F3,4.16,inside,1,-4,none,none,short,step,-2,no,17,last,no,no,no,
Sunless 05,0,37,4.5,F#3,54,o,Mitton measured,0.278,open,B3,-4.83,below primo,-2,-7,none,none,short,leap-down,-3,yes,18,first,no,no,no,
Sunless 05,0,38,1,G3,55,ɨ,Mitton measured,0.556,open,G#3,-0.52,below primo,-1,-6,none,none,short,step,1,no,18,middle,no,no,no,
Sunless 05,0,38,2,G3,55,ɪ,Mitton measured,0.556,open,G3,-0.04,below primo,-1,-6,none,8,short,repeated,0,no,18,middle,no,no,no,fR2 rung
